customer_id,tenure,monthly_charges,support_calls,contract_type,payment_method,num_products,age,autopay,customer_segment,churn
1015799,25,43.13,4,one-year,electronic,2,18,1,6019,0
1015800,15,93.52,2,month-to-month,mailed,3,21,0,1790,1
1015801,5,64.09,2,one-year,electronic,2,22,0,5799,0
1015802,3,129.58,4,month-to-month,credit-card,4,53,0,5313,1
1015803,49,51.62,1,month-to-month,bank-transfer,2,69,0,381,0
1015804,27,91.96,1,month-to-month,electronic,2,24,0,4664,1
1015805,71,72.17,1,two-year,electronic,4,42,0,5419,0
1015806,6,51.28,1,month-to-month,electronic,4,37,0,4920,1
1015807,54,35.24,2,one-year,electronic,4,79,0,4902,0
1015808,70,94.0,1,two-year,electronic,5,20,0,6437,0
1015809,46,81.6,1,two-year,mailed,2,30,0,4565,0
1015810,15,112.54,1,month-to-month,credit-card,5,21,1,2060,1
1015811,59,67.21,3,month-to-month,electronic,1,70,0,2833,0
1015812,60,76.65,0,two-year,electronic,4,49,0,1935,0
1015813,8,57.31,1,month-to-month,electronic,2,54,1,2798,1
1015814,50,23.2,2,one-year,bank-transfer,2,67,0,3777,0
1015815,31,100.82,3,month-to-month,credit-card,1,38,1,5369,0
1015816,43,25.15,2,month-to-month,mailed,2,23,0,2924,1
1015817,5,135.76,1,two-year,electronic,4,49,1,4402,0
1015818,38,61.36,2,month-to-month,bank-transfer,3,79,1,4699,0
1015819,14,50.08,0,month-to-month,mailed,1,56,1,335,0
1015820,11,59.04,0,two-year,mailed,4,82,1,3292,0
1015821,17,46.95,1,month-to-month,credit-card,1,70,0,6510,0
1015822,2,82.99,1,two-year,mailed,3,33,0,6575,0
1015823,2,35.24,6,month-to-month,credit-card,3,83,1,2100,1
1015824,15,68.26,5,two-year,credit-card,1,69,0,6576,1
1015825,21,56.61,0,month-to-month,bank-transfer,1,65,0,3911,1
1015826,42,119.88,0,two-year,mailed,1,57,0,4090,0
1015827,1,129.9,2,month-to-month,electronic,3,46,0,76,1
1015828,25,36.56,1,two-year,bank-transfer,5,75,0,3566,0
1015829,19,57.41,0,one-year,credit-card,4,71,1,5533,0
1015830,51,109.46,0,one-year,mailed,3,53,1,3332,0
1015831,52,106.1,3,month-to-month,mailed,3,18,0,6749,1
1015832,21,68.41,2,month-to-month,electronic,5,68,1,5347,0
1015833,66,35.2,2,two-year,bank-transfer,1,18,1,518,0
1015834,10,110.32,2,two-year,bank-transfer,3,29,1,5689,0
1015835,66,59.91,0,month-to-month,bank-transfer,5,63,1,4593,1
1015836,28,50.94,0,month-to-month,electronic,3,20,1,2931,0
1015837,38,45.98,2,month-to-month,mailed,1,38,0,195,0
1015838,43,82.65,0,two-year,electronic,3,34,0,801,0
1015839,61,93.03,1,one-year,bank-transfer,3,69,0,5057,0
1015840,21,86.88,0,month-to-month,credit-card,1,67,0,28,1
1015841,32,104.08,4,two-year,bank-transfer,1,81,1,1763,0
1015842,53,72.79,1,month-to-month,mailed,4,32,1,6545,0
1015843,40,96.38,0,one-year,electronic,5,62,1,1370,0
1015844,38,75.9,0,month-to-month,mailed,5,41,1,516,0
1015845,67,15.0,0,one-year,electronic,3,45,1,838,0
1015846,5,15.0,2,month-to-month,electronic,5,57,0,814,1
1015847,14,16.82,1,one-year,credit-card,1,47,0,926,0
1015848,10,94.48,3,one-year,credit-card,3,44,1,1720,0
1015849,8,109.53,1,one-year,electronic,2,81,1,701,1
1015850,11,35.88,0,month-to-month,electronic,4,48,0,6888,1
1015851,35,77.98,0,one-year,bank-transfer,4,51,1,1633,0
1015852,31,117.57,0,month-to-month,electronic,3,57,0,342,0
1015853,59,105.41,2,month-to-month,electronic,2,48,0,3803,1
1015854,70,69.59,3,one-year,mailed,1,54,0,2659,0
1015855,33,73.45,0,month-to-month,electronic,2,82,0,5150,1
1015856,38,75.24,0,one-year,electronic,5,66,0,5542,0
1015857,4,72.28,0,two-year,bank-transfer,2,29,0,1092,0
1015858,48,45.11,3,one-year,credit-card,5,62,1,2909,0
1015859,12,84.15,1,month-to-month,electronic,1,26,0,3801,1
1015860,57,47.26,0,month-to-month,mailed,4,52,1,789,0
1015861,37,80.91,0,two-year,electronic,5,70,0,2464,0
1015862,53,123.12,2,two-year,electronic,2,62,0,6121,0
1015863,12,133.37,1,month-to-month,bank-transfer,1,44,1,2567,1
1015864,44,39.56,0,month-to-month,electronic,4,31,1,2248,0
1015865,3,116.39,0,two-year,mailed,1,46,1,6582,1
1015866,9,95.8,3,one-year,credit-card,4,31,0,84,0
1015867,26,15.0,0,one-year,mailed,3,36,0,3841,0
1015868,15,93.96,1,month-to-month,bank-transfer,2,31,0,930,1
1015869,14,91.46,4,month-to-month,electronic,3,60,1,2167,1
1015870,14,69.68,1,one-year,bank-transfer,3,51,1,5982,0
1015871,70,15.0,0,month-to-month,mailed,1,58,1,4082,0
1015872,39,58.99,4,month-to-month,electronic,4,65,1,3583,0
1015873,29,150.0,3,month-to-month,electronic,5,27,1,1288,1
1015874,23,59.58,3,month-to-month,electronic,2,20,1,5881,1
1015875,29,45.11,1,month-to-month,electronic,2,35,1,3045,0
1015876,29,59.69,1,one-year,bank-transfer,1,31,1,5077,0
1015877,20,59.43,2,one-year,electronic,3,64,1,1312,0
1015878,18,51.53,1,two-year,mailed,5,80,1,3563,0
1015879,6,15.0,1,one-year,credit-card,4,59,0,6076,1
1015880,64,55.69,2,month-to-month,credit-card,4,59,1,685,0
1015881,53,52.24,1,one-year,electronic,3,68,0,4456,0
1015882,14,73.54,2,month-to-month,electronic,1,33,1,3182,0
1015883,36,78.42,0,month-to-month,mailed,4,21,0,501,0
1015884,45,85.66,1,two-year,electronic,4,51,1,6528,0
1015885,71,143.37,1,one-year,electronic,5,39,1,3296,0
1015886,27,98.75,3,month-to-month,mailed,2,83,0,6769,1
1015887,68,67.08,0,month-to-month,bank-transfer,1,51,0,5279,1
1015888,61,113.67,1,month-to-month,electronic,2,21,0,6012,1
1015889,18,30.64,3,month-to-month,mailed,2,25,0,4357,0
1015890,5,56.67,2,month-to-month,electronic,2,24,0,5085,1
1015891,70,92.54,1,one-year,electronic,3,72,1,5395,0
1015892,50,65.73,0,one-year,mailed,3,28,1,2346,0
1015893,55,58.81,0,one-year,credit-card,1,60,1,80,0
1015894,22,84.54,3,one-year,mailed,3,43,0,2442,0
1015895,68,116.72,1,month-to-month,mailed,3,33,1,4208,0
1015896,28,42.94,2,month-to-month,electronic,3,42,1,6608,1
1015897,13,86.48,1,month-to-month,credit-card,2,72,0,6638,0
1015898,63,22.39,5,two-year,electronic,3,57,1,5529,0
1015899,68,91.48,1,one-year,electronic,5,80,1,3547,0
1015900,16,53.29,3,one-year,bank-transfer,1,68,0,5382,0
1015901,9,54.12,2,two-year,mailed,3,63,0,396,0
1015902,14,83.66,0,one-year,electronic,4,54,1,1496,0
1015903,15,68.07,0,month-to-month,electronic,2,55,1,527,1
1015904,48,59.83,0,two-year,credit-card,3,37,0,6031,0
1015905,3,99.74,1,two-year,mailed,5,43,1,5267,0
1015906,1,26.78,1,month-to-month,mailed,1,29,0,2956,1
1015907,64,94.59,2,one-year,electronic,4,51,0,6202,0
1015908,36,82.21,1,month-to-month,electronic,2,58,1,3925,0
1015909,38,90.11,1,month-to-month,credit-card,3,47,1,5989,0
1015910,50,28.01,3,month-to-month,bank-transfer,2,30,0,6908,1
1015911,13,97.19,6,month-to-month,bank-transfer,2,63,0,6004,1
1015912,41,100.22,0,month-to-month,bank-transfer,1,72,1,127,0
1015913,51,56.52,3,month-to-month,mailed,2,34,1,6999,0
1015914,27,71.15,1,two-year,mailed,5,28,1,4814,0
1015915,19,48.84,1,month-to-month,electronic,4,57,1,4826,1
1015916,5,44.76,1,one-year,bank-transfer,5,84,1,2301,0
1015917,15,64.07,2,month-to-month,electronic,3,22,0,2826,1
1015918,46,72.94,2,month-to-month,credit-card,4,70,1,6835,1
1015919,2,60.39,2,month-to-month,credit-card,4,27,1,2853,1
1015920,50,82.65,2,month-to-month,electronic,3,31,0,2500,0
1015921,43,75.64,2,month-to-month,mailed,4,35,0,1981,1
1015922,28,105.76,2,month-to-month,electronic,5,28,1,3642,1
1015923,51,60.2,1,month-to-month,electronic,5,70,0,4854,1
1015924,20,51.15,1,month-to-month,bank-transfer,1,54,0,2819,1
1015925,23,89.92,1,month-to-month,mailed,3,56,1,2330,1
1015926,15,111.18,1,month-to-month,electronic,2,73,0,6006,1
1015927,0,15.0,1,two-year,bank-transfer,4,40,0,2114,0
1015928,28,68.19,2,month-to-month,electronic,4,23,1,3084,1
1015929,24,76.23,2,month-to-month,credit-card,5,40,0,5133,1
1015930,65,52.59,1,month-to-month,electronic,3,81,0,6285,0
1015931,39,74.53,0,month-to-month,electronic,1,82,0,6932,0
1015932,65,84.62,2,month-to-month,mailed,5,44,0,5031,0
1015933,54,84.81,1,one-year,bank-transfer,5,23,1,5465,0
1015934,42,34.51,1,month-to-month,bank-transfer,4,68,0,1108,1
1015935,57,73.06,1,month-to-month,mailed,3,82,0,1449,0
1015936,52,139.79,1,two-year,electronic,4,30,1,2141,0
1015937,51,26.34,0,month-to-month,credit-card,1,72,1,1372,0
1015938,25,42.25,1,month-to-month,bank-transfer,5,56,1,648,0
1015939,11,98.56,4,two-year,credit-card,2,59,0,5771,0
1015940,37,15.0,1,month-to-month,electronic,1,23,1,4468,0
1015941,33,72.97,0,month-to-month,electronic,4,30,0,6150,0
1015942,20,80.51,2,month-to-month,credit-card,2,76,0,1810,1
1015943,34,77.97,1,month-to-month,electronic,2,19,0,5129,0
1015944,2,60.66,0,month-to-month,credit-card,2,51,0,1037,1
1015945,52,29.25,1,month-to-month,credit-card,1,50,0,5483,0
1015946,66,98.21,2,two-year,bank-transfer,2,36,0,1049,0
1015947,44,57.04,1,two-year,bank-transfer,3,77,1,1208,0
1015948,51,111.11,0,month-to-month,credit-card,2,25,0,722,0
1015949,34,92.56,1,one-year,electronic,5,46,0,1895,0
1015950,68,45.94,2,month-to-month,mailed,3,69,1,3217,0
1015951,39,50.7,1,two-year,credit-card,4,80,0,6769,0
1015952,64,65.99,0,month-to-month,mailed,3,65,0,5337,1
1015953,2,88.5,4,one-year,mailed,5,57,1,2638,0
1015954,65,73.33,0,one-year,credit-card,1,67,0,6568,0
1015955,30,58.39,2,one-year,bank-transfer,4,67,1,2549,0
1015956,66,66.86,2,two-year,electronic,3,66,1,4716,0
1015957,56,56.13,1,two-year,electronic,4,83,0,2631,0
1015958,38,111.16,2,month-to-month,electronic,3,57,1,5473,0
1015959,51,61.69,3,month-to-month,electronic,4,48,0,5708,1
1015960,18,63.44,2,month-to-month,mailed,5,71,0,3483,1
1015961,14,99.98,0,one-year,bank-transfer,3,82,0,5965,0
1015962,33,18.26,0,one-year,credit-card,1,55,1,2565,0
1015963,13,87.36,1,one-year,bank-transfer,4,57,0,2415,0
1015964,33,53.13,0,month-to-month,credit-card,4,69,1,780,1
1015965,55,141.94,3,one-year,electronic,4,36,0,1923,0
1015966,56,85.74,2,month-to-month,electronic,1,37,1,2676,1
1015967,33,42.81,1,month-to-month,electronic,1,37,1,3948,1
1015968,49,85.81,3,one-year,mailed,4,56,0,4705,0
1015969,20,44.09,3,month-to-month,credit-card,1,58,0,1239,1
1015970,19,63.96,0,month-to-month,electronic,3,65,0,4289,1
1015971,30,70.53,1,one-year,electronic,5,57,1,1384,0
1015972,64,36.82,3,month-to-month,mailed,3,82,0,205,0
1015973,51,28.57,1,one-year,electronic,1,65,1,6782,0
1015974,63,76.12,0,month-to-month,electronic,4,23,0,5910,1
1015975,50,89.76,1,one-year,electronic,1,34,1,5743,0
1015976,24,64.27,0,month-to-month,electronic,5,63,0,3347,1
1015977,47,53.28,4,month-to-month,bank-transfer,4,44,1,2768,1
1015978,1,49.51,0,two-year,electronic,3,80,1,267,0
1015979,62,90.23,0,one-year,electronic,2,66,0,4948,0
1015980,49,31.41,0,one-year,bank-transfer,3,66,0,6424,0
1015981,49,94.84,0,month-to-month,electronic,2,48,1,5680,0
1015982,58,99.14,1,month-to-month,mailed,3,54,0,1792,1
1015983,63,92.59,1,month-to-month,bank-transfer,4,82,1,5660,0
1015984,51,86.96,2,month-to-month,electronic,2,21,1,2937,1
1015985,49,72.78,0,month-to-month,bank-transfer,3,53,0,4873,0
1015986,2,79.17,1,month-to-month,credit-card,2,74,1,4445,0
1015987,2,96.01,1,month-to-month,credit-card,5,66,1,1161,0
1015988,50,59.93,4,one-year,mailed,5,63,1,1684,0
1015989,34,53.86,2,month-to-month,bank-transfer,5,60,1,2427,0
1015990,1,54.09,2,one-year,credit-card,1,60,0,4572,0
1015991,56,21.38,0,one-year,mailed,1,48,0,4972,0
1015992,71,77.87,2,one-year,electronic,1,35,0,2868,0
1015993,59,37.02,0,month-to-month,credit-card,1,74,1,6605,0
1015994,27,94.68,1,month-to-month,mailed,5,73,1,906,0
1015995,14,57.76,0,month-to-month,mailed,5,65,0,6836,0
1015996,14,84.93,2,two-year,electronic,3,52,1,4806,0
1015997,2,124.08,2,month-to-month,electronic,1,47,1,70,1
1015998,12,76.9,1,month-to-month,bank-transfer,5,46,0,1326,1
1015999,51,46.5,0,month-to-month,mailed,2,33,0,2647,1
1016000,37,15.0,2,one-year,electronic,4,83,1,2446,1
1016001,50,82.05,1,one-year,bank-transfer,4,42,1,4557,0
1016002,52,96.02,1,one-year,bank-transfer,3,65,1,5506,0
1016003,5,15.0,2,one-year,mailed,3,19,1,634,0
1016004,50,69.83,1,two-year,bank-transfer,3,62,1,2058,0
1016005,63,59.23,1,month-to-month,mailed,3,27,0,2121,0
1016006,36,71.27,4,one-year,mailed,4,72,0,2491,0
1016007,28,41.86,1,two-year,electronic,5,28,0,4037,0
1016008,26,26.7,6,month-to-month,electronic,3,79,0,4585,1
1016009,41,51.77,1,two-year,bank-transfer,2,18,1,419,0
1016010,63,22.32,0,month-to-month,credit-card,4,25,0,6362,1
1016011,9,99.06,0,one-year,mailed,2,76,0,5795,0
1016012,53,30.92,1,one-year,electronic,3,57,0,551,1
1016013,47,35.41,2,one-year,mailed,1,21,1,5260,0
1016014,71,134.89,2,one-year,bank-transfer,3,35,1,2902,0
1016015,49,46.3,3,month-to-month,mailed,5,47,1,6923,0
1016016,50,15.0,2,one-year,credit-card,2,53,0,2610,0
1016017,32,31.95,1,two-year,credit-card,5,72,1,4608,0
1016018,7,15.0,1,two-year,bank-transfer,4,76,0,4738,0
1016019,37,53.09,1,one-year,credit-card,5,69,0,27,1
1016020,17,91.2,1,two-year,electronic,4,43,0,4449,0
1016021,42,39.59,1,two-year,bank-transfer,2,49,1,6413,0
1016022,8,74.54,1,month-to-month,electronic,2,47,0,3111,1
1016023,48,81.18,0,two-year,bank-transfer,1,27,1,6725,0
1016024,55,91.57,1,month-to-month,electronic,3,72,0,783,1
1016025,32,75.43,1,month-to-month,electronic,2,84,0,1667,1
1016026,65,102.63,2,one-year,electronic,3,35,0,3701,1
1016027,11,23.19,3,month-to-month,electronic,5,23,0,506,1
1016028,48,68.62,1,two-year,electronic,1,68,1,5637,0
1016029,50,80.99,1,one-year,credit-card,2,77,1,6636,0
1016030,50,15.0,1,one-year,mailed,1,63,1,4997,0
1016031,47,96.19,1,month-to-month,electronic,4,23,1,3668,1
1016032,71,96.61,4,month-to-month,credit-card,4,66,1,5434,1
1016033,34,62.01,1,month-to-month,electronic,5,30,1,5632,1
1016034,4,99.4,1,one-year,electronic,2,20,0,794,1
1016035,11,134.0,1,month-to-month,credit-card,3,65,0,6269,1
1016036,35,113.33,2,month-to-month,mailed,4,43,0,5574,0
1016037,8,71.18,0,month-to-month,electronic,3,60,0,4599,1
1016038,37,64.03,2,month-to-month,bank-transfer,1,46,0,1705,0
1016039,38,78.46,1,two-year,credit-card,4,59,0,3271,0
1016040,6,22.74,1,month-to-month,electronic,1,27,1,4799,0
1016041,14,54.2,0,month-to-month,electronic,1,63,1,6369,0
1016042,68,63.43,1,month-to-month,electronic,5,54,1,3489,0
1016043,2,45.54,1,one-year,electronic,1,84,0,1295,1
1016044,36,84.09,1,month-to-month,electronic,4,71,0,6425,0
1016045,22,26.92,1,one-year,bank-transfer,3,24,1,5638,0
1016046,69,81.84,2,two-year,mailed,3,33,0,3952,0
1016047,30,30.28,3,one-year,mailed,2,51,1,3421,0
1016048,6,99.65,1,month-to-month,electronic,5,75,0,108,1
1016049,57,57.36,3,month-to-month,electronic,2,78,0,4050,1
1016050,27,48.41,1,two-year,electronic,1,83,0,3576,0
1016051,31,67.87,3,month-to-month,electronic,2,80,1,2749,1
1016052,8,100.33,2,two-year,electronic,4,54,1,3664,0
1016053,17,52.41,1,month-to-month,credit-card,5,50,0,1858,1
1016054,67,85.95,2,one-year,mailed,4,54,1,4339,0
1016055,16,74.29,1,two-year,electronic,1,81,1,3878,0
1016056,41,24.73,1,two-year,electronic,4,70,1,3851,0
1016057,18,77.59,1,two-year,electronic,1,54,0,311,0
1016058,56,56.41,1,month-to-month,electronic,1,19,0,1017,1
1016059,56,82.74,1,one-year,electronic,5,50,0,2556,0
1016060,7,99.85,0,month-to-month,mailed,1,66,1,640,1
1016061,66,43.19,0,month-to-month,electronic,3,32,0,1358,0
1016062,22,62.79,3,month-to-month,electronic,1,27,1,3480,1
1016063,42,67.38,0,month-to-month,electronic,5,32,1,1991,1
1016064,49,54.15,2,month-to-month,electronic,4,56,0,2410,0
1016065,36,88.16,1,month-to-month,credit-card,3,77,0,1559,0
1016066,9,27.97,3,two-year,electronic,2,56,0,752,0
1016067,16,79.53,1,month-to-month,electronic,5,77,0,4603,0
1016068,50,52.2,2,two-year,mailed,5,64,1,5567,0
1016069,59,70.78,1,month-to-month,mailed,5,59,0,3078,0
1016070,54,49.75,1,one-year,electronic,1,50,0,2689,0
1016071,41,32.19,2,month-to-month,mailed,5,32,0,5021,0
1016072,10,64.63,3,month-to-month,bank-transfer,3,20,1,4621,1
1016073,7,75.04,2,month-to-month,mailed,5,82,0,5483,1
1016074,50,92.59,1,month-to-month,credit-card,4,80,1,1773,0
1016075,42,94.44,2,month-to-month,mailed,5,54,0,4653,1
1016076,63,55.23,1,month-to-month,credit-card,4,66,0,2363,0
1016077,29,82.21,2,one-year,credit-card,1,49,1,498,0
1016078,63,138.34,1,month-to-month,credit-card,4,63,1,3686,1
1016079,33,55.99,0,one-year,electronic,3,25,1,2907,1
1016080,54,122.04,0,one-year,mailed,2,71,0,2631,0
1016081,25,15.0,1,month-to-month,mailed,5,43,0,6636,0
1016082,29,99.81,3,month-to-month,mailed,2,22,0,760,0
1016083,13,65.25,4,month-to-month,electronic,5,51,0,2082,1
1016084,20,79.51,1,month-to-month,electronic,4,41,1,5576,0
1016085,50,20.23,0,month-to-month,mailed,4,74,0,3595,0
1016086,19,85.42,0,month-to-month,bank-transfer,1,20,1,3902,0
1016087,71,62.17,0,month-to-month,credit-card,3,62,0,3690,0
1016088,29,67.84,0,two-year,electronic,3,84,0,2637,0
1016089,2,48.16,0,one-year,credit-card,3,84,1,1191,0
1016090,4,15.99,5,month-to-month,bank-transfer,3,36,0,6129,0
1016091,44,28.69,1,month-to-month,mailed,5,51,0,1103,0
1016092,2,66.11,3,month-to-month,credit-card,3,52,1,5502,1
1016093,32,64.12,1,two-year,electronic,3,24,1,4054,0
1016094,48,81.5,4,two-year,credit-card,2,43,0,4535,0
1016095,44,45.86,4,month-to-month,credit-card,4,34,1,5988,0
1016096,71,45.29,2,one-year,credit-card,4,59,0,4254,0
1016097,49,110.31,2,two-year,electronic,5,22,1,1389,0
1016098,49,94.64,0,one-year,mailed,1,27,1,822,0
1016099,0,104.53,3,month-to-month,credit-card,3,46,0,3631,1
1016100,18,93.83,2,one-year,mailed,2,33,0,540,1
1016101,60,61.56,0,one-year,electronic,2,71,1,137,0
1016102,10,91.62,0,one-year,bank-transfer,1,36,0,4623,0
1016103,13,30.52,1,month-to-month,credit-card,1,35,1,4546,1
1016104,17,104.87,0,two-year,mailed,4,60,0,5941,0
1016105,58,97.74,2,two-year,credit-card,3,73,0,5471,0
1016106,22,53.12,0,month-to-month,mailed,2,77,1,1027,0
1016107,64,123.34,2,month-to-month,mailed,5,31,1,59,0
1016108,61,115.75,1,two-year,mailed,5,22,0,368,0
1016109,63,76.89,0,month-to-month,credit-card,2,49,1,2762,0
1016110,42,74.03,5,month-to-month,mailed,3,51,0,4303,1
1016111,49,106.39,2,month-to-month,electronic,5,55,0,4878,1
1016112,34,30.69,1,one-year,credit-card,1,24,1,1048,0
1016113,50,87.87,0,two-year,electronic,5,58,1,6993,0
1016114,12,78.18,0,two-year,credit-card,4,18,0,2699,0
1016115,71,30.58,0,month-to-month,bank-transfer,2,56,0,6675,0
1016116,24,21.85,0,one-year,electronic,3,46,0,4885,0
1016117,2,62.29,2,month-to-month,electronic,2,52,0,3939,1
1016118,43,95.51,1,month-to-month,electronic,4,51,0,1445,0
1016119,60,99.55,1,month-to-month,electronic,2,73,0,4396,1
1016120,39,100.34,0,month-to-month,mailed,1,43,0,2532,1
1016121,44,56.79,3,month-to-month,mailed,1,68,0,4960,1
1016122,69,88.68,2,two-year,electronic,2,58,0,5554,0
1016123,68,46.92,1,month-to-month,bank-transfer,3,47,0,4067,0
1016124,19,15.73,2,month-to-month,mailed,4,54,1,2328,0
1016125,65,70.07,3,month-to-month,bank-transfer,2,40,1,943,0
1016126,44,138.51,1,two-year,electronic,3,74,0,2379,0
1016127,6,150.0,2,month-to-month,mailed,3,20,0,1114,1
1016128,37,57.84,1,month-to-month,electronic,2,58,0,6047,1
1016129,43,48.94,0,month-to-month,bank-transfer,5,63,1,861,0
1016130,67,63.52,0,two-year,credit-card,2,69,1,2766,0
1016131,31,65.3,2,one-year,mailed,3,52,1,6542,0
1016132,11,41.18,0,two-year,mailed,3,31,0,4300,0
1016133,19,97.45,1,month-to-month,bank-transfer,1,20,1,987,0
1016134,8,42.45,2,month-to-month,electronic,4,50,1,219,1
1016135,12,76.35,0,month-to-month,electronic,4,61,1,770,1
1016136,32,49.69,2,month-to-month,electronic,3,28,1,3931,0
1016137,6,57.22,1,two-year,mailed,1,52,1,373,0
1016138,69,90.49,4,month-to-month,bank-transfer,3,30,0,5899,1
1016139,7,94.02,1,month-to-month,mailed,5,72,1,2640,0
1016140,45,60.5,1,month-to-month,electronic,2,79,1,5606,0
1016141,34,15.0,0,month-to-month,mailed,1,50,0,1502,0
1016142,26,52.88,1,month-to-month,mailed,3,36,0,5587,1
1016143,16,62.67,0,month-to-month,credit-card,4,32,1,6901,1
1016144,8,81.14,4,month-to-month,electronic,4,39,1,1975,0
1016145,13,82.19,3,month-to-month,electronic,4,47,0,2127,1
1016146,70,91.65,4,month-to-month,electronic,2,57,1,1351,0
1016147,54,69.1,1,month-to-month,electronic,1,28,1,5409,1
1016148,45,60.9,3,two-year,electronic,1,43,1,4732,0
1016149,2,77.4,0,month-to-month,electronic,2,51,1,2476,1
1016150,9,34.07,2,one-year,mailed,5,81,1,2578,0
1016151,67,79.52,2,month-to-month,bank-transfer,1,34,0,1460,1
1016152,32,60.01,0,one-year,electronic,1,34,1,5935,0
1016153,19,97.9,1,month-to-month,electronic,5,57,1,5937,1
1016154,43,127.85,2,two-year,bank-transfer,3,37,0,4967,0
1016155,1,61.17,1,one-year,bank-transfer,3,30,0,3399,0
1016156,29,115.13,2,one-year,electronic,4,62,0,839,0
1016157,12,53.96,3,two-year,electronic,3,32,1,4352,0
1016158,20,88.62,1,month-to-month,electronic,3,44,1,956,1
1016159,40,41.19,5,month-to-month,bank-transfer,1,25,0,128,0
1016160,51,65.2,2,month-to-month,electronic,1,41,1,906,0
1016161,56,87.39,3,month-to-month,electronic,1,29,1,6329,0
1016162,25,133.08,1,month-to-month,electronic,2,71,0,2058,1
1016163,33,92.68,2,month-to-month,bank-transfer,3,82,1,3027,0
1016164,62,49.69,1,month-to-month,bank-transfer,3,41,0,1675,0
1016165,51,105.92,1,month-to-month,credit-card,2,58,1,4334,0
1016166,41,79.93,0,month-to-month,electronic,5,64,0,6514,1
1016167,67,83.04,1,one-year,electronic,1,22,0,2353,0
1016168,62,61.4,0,two-year,electronic,4,84,0,4752,0
1016169,40,150.0,2,two-year,electronic,3,64,0,1152,0
1016170,63,108.81,4,one-year,mailed,3,74,1,1126,0
1016171,49,53.01,1,month-to-month,credit-card,1,65,1,114,0
1016172,11,72.04,1,month-to-month,mailed,1,82,0,6194,0
1016173,37,86.67,0,month-to-month,electronic,5,61,1,5426,0
1016174,65,99.27,0,two-year,mailed,3,62,0,2023,0
1016175,0,56.01,2,one-year,electronic,2,77,1,3096,0
1016176,43,53.57,3,month-to-month,mailed,2,80,1,4634,1
1016177,56,57.31,2,one-year,bank-transfer,3,62,1,6455,0
1016178,71,58.13,1,month-to-month,mailed,4,79,1,2467,0
1016179,33,40.87,2,two-year,electronic,1,68,1,1116,0
1016180,23,67.49,2,month-to-month,bank-transfer,1,19,0,2288,0
1016181,8,77.03,2,month-to-month,credit-card,5,25,1,4664,1
1016182,68,71.11,2,month-to-month,electronic,3,30,1,6543,0
1016183,55,45.86,1,two-year,electronic,2,33,1,3540,0
1016184,11,75.99,4,two-year,bank-transfer,3,78,0,2088,0
1016185,6,115.78,2,two-year,electronic,1,54,0,3562,1
1016186,28,38.54,1,two-year,electronic,2,79,1,466,0
1016187,41,24.76,0,month-to-month,bank-transfer,3,82,1,1302,0
1016188,51,16.28,3,month-to-month,bank-transfer,3,35,0,5357,1
1016189,46,43.04,1,one-year,credit-card,1,50,0,951,0
1016190,24,69.94,2,month-to-month,electronic,1,25,0,6792,1
1016191,38,67.55,4,one-year,electronic,2,70,1,4373,0
1016192,39,87.37,0,two-year,electronic,5,35,1,6845,0
1016193,1,124.41,3,month-to-month,credit-card,2,30,1,1214,1
1016194,34,93.74,0,one-year,mailed,4,57,1,2159,0
1016195,67,66.14,1,month-to-month,credit-card,1,37,1,4300,0
1016196,2,73.23,1,one-year,mailed,3,78,1,745,0
1016197,13,65.77,2,month-to-month,bank-transfer,1,51,1,1379,1
1016198,11,82.08,1,month-to-month,electronic,1,38,1,1953,1
1016199,41,60.18,2,one-year,electronic,1,64,1,5267,1
1016200,8,67.79,1,two-year,mailed,1,47,1,169,0
1016201,61,18.69,1,month-to-month,credit-card,1,51,0,1163,0
1016202,59,85.38,2,month-to-month,bank-transfer,3,35,1,1367,0
1016203,24,55.48,0,month-to-month,bank-transfer,2,55,0,4544,1
1016204,39,17.97,2,two-year,electronic,5,22,0,1803,0
1016205,32,63.22,0,one-year,electronic,3,44,1,6270,0
1016206,46,96.15,2,month-to-month,bank-transfer,2,48,0,4517,1
1016207,45,93.87,0,month-to-month,bank-transfer,5,21,1,5639,0
1016208,11,67.01,0,month-to-month,electronic,2,48,0,2513,0
1016209,49,97.14,2,one-year,electronic,5,29,0,3017,0
1016210,56,44.57,2,month-to-month,electronic,3,68,1,1411,1
1016211,27,49.8,0,month-to-month,mailed,1,58,0,1720,1
1016212,21,56.21,3,one-year,electronic,5,83,0,6183,0
1016213,52,40.96,2,one-year,electronic,1,55,0,6789,0
1016214,22,82.28,2,month-to-month,mailed,2,50,1,3703,0
1016215,26,41.28,1,month-to-month,mailed,4,24,1,3682,0
1016216,54,69.53,2,one-year,electronic,2,22,0,2249,0
1016217,23,49.35,0,one-year,credit-card,4,59,0,6058,0
1016218,1,45.36,2,month-to-month,bank-transfer,3,65,0,5503,1
1016219,45,39.49,3,month-to-month,bank-transfer,4,38,1,4330,0
1016220,9,49.88,2,month-to-month,electronic,3,31,0,6964,0
1016221,13,58.65,2,two-year,electronic,1,19,0,4855,0
1016222,71,94.99,0,month-to-month,mailed,1,32,0,2774,1
1016223,52,101.9,4,month-to-month,bank-transfer,2,78,1,2461,0
1016224,61,61.53,0,two-year,electronic,2,50,0,3261,0
